,real,predict
0,14.776221045812816,0.0
1,14.746685802783787,0.0
2,14.795986872066946,0.0
3,20.590298678217295,37.24164812
4,42.361657858050584,84.15780233
5,43.25091923824796,78.25562714
6,58.89703307523661,36.28242241
7,62.438905006790385,59.67407143
8,61.36156707532111,82.2967886
9,64.75606399358742,69.63953088
10,62.95033703062736,81.35835565
11,62.862320609522676,85.01372196
12,63.92765411912824,87.35903148
13,65.11537598356752,50.157038959999994
14,63.64733995549995,34.9370798
15,64.7331377304499,50.37056604
16,64.89455573469576,84.75698361000002
17,60.37667192269099,41.049331589999994
18,50.84780630096361,18.22657658
19,38.86698294802058,34.49990816
20,36.244798149533274,9.227884194999998
21,15.913672756731213,24.02777393
22,15.163671400641443,19.13785714
23,14.890712673682362,0.0
24,15.010852927694321,0.0
25,15.340786823440702,0.0
26,14.81445185551548,15.913934430000001
27,23.326590963074505,15.41606557
28,43.126164920996025,42.07658573
29,44.39040951826103,79.64793499
30,64.40378004695297,108.4307226
31,65.45664641879756,110.1382567
32,65.6034845070344,97.36767554
33,64.38885527664316,90.64751620000001
34,52.225612729059264,118.4784939
35,65.37123604854837,89.4095757
36,65.55538824518192,85.49543042
37,66.00430997044134,22.76570296
38,63.87247306575403,6.742105263
39,64.08310046915244,32.42
40,62.83998365436756,19.418
41,59.92428419344619,84.702
42,44.495005137270574,0.0
43,35.904239249126434,0.0
44,25.290518745220947,13.940000000000001
45,14.817455143603564,7.42826087
46,14.809004030611515,60.64607192999999
47,14.839115485890002,30.7156672
48,14.93883512700072,0.0
49,14.922482921800198,0.0
50,18.167989686382832,11.69587302
51,14.617256308871479,15.941408600000003
52,41.871750853926315,66.39682705
53,47.16923674371459,40.55108577
54,66.85254678457505,32.65272978
55,66.78676691800626,54.52377224
56,66.7232307870149,37.17030802
57,66.77930671547351,68.56161254
58,66.68910330696747,42.13424461
59,66.37793123128299,55.98117277
60,66.14145285105663,103.8972004
61,66.21641719166223,69.02967316
62,65.6860138160363,119.9903873
63,65.71963492774329,49.52696323000001
64,58.21174210085868,48.88095506
65,51.73892727523879,90.64338145
66,47.27910557785553,13.71240506
67,38.587973992442194,26.50871698
68,29.738986442143293,38.77486792
69,14.453515994650543,26.445506
70,14.421379066010326,34.79090909
71,14.615117339157582,0.0
72,14.439224184766264,0.0
73,14.49674064384851,0.0
74,15.207000815702946,8.439148936
75,23.19813055339992,21.07085106
76,42.96687279073113,32.88
77,45.45228575436986,30.789642860000004
78,65.56114163718787,50.8797674
79,65.83670204975814,136.8953846
80,66.09332603249395,88.10805674
81,66.62497786799372,117.0115212
82,66.47425471231735,61.15229387
83,65.96903879638363,88.01860536
84,65.92766064553051,102.2309184
85,66.5536366801688,39.16813604
86,66.22877956355968,111.3029296
87,64.99793345054167,99.41147798
88,60.23496299652319,80.6235115
89,55.99996884229203,43.27837645
90,41.54767075080511,14.0673212
91,34.981352391977744,58.93759354
92,26.633468697468714,19.53312986
93,14.493021455692919,3.928
94,14.433313643965006,32.80869565
95,15.004601897836567,1.491304348
96,15.24683803531319,0.0
97,15.341101121031315,0.0
98,15.070036910104545,19.39
99,18.541619677713097,1.79
100,41.79638491084382,16.75657895
101,43.80298732140465,39.28881719
102,60.22727143604179,86.06465692
103,60.27572564792802,73.87994694
104,63.83766897283791,69.31993522
105,65.54973088855088,54.21575708999999
106,65.42906680522124,91.76197003
107,59.67639506458284,120.5230686
108,62.403061985727525,127.5444865
109,62.901590347372085,57.03851456
110,60.138556575846856,69.16103371
111,55.17298203747924,45.7817624
112,54.713208314855024,9.013471933
113,49.44115870368487,11.7
114,34.93590583342392,28.73614286
115,29.516952655352206,11.01385714
116,25.01548652721268,14.07
117,15.13788153723389,0.0
118,15.01491260490641,41.61999999999999
119,15.084599365136297,0.0
120,15.118526043945284,0.0
121,14.823837130790741,0.0
122,15.803616217084766,15.2616129
123,28.894665252159314,12.5683871
124,41.337829091383234,16.27134146
125,42.644569342045756,41.74346929
126,50.96180465622567,67.87029129
127,49.15806824467282,40.71594192
128,49.055236184366166,101.9116833
129,55.08293577776851,45.83242424
130,49.12067992712277,34.86484848
131,52.579529277067174,57.52273326
132,57.16885904276039,116.5121366
133,53.58199017281713,54.90513019
134,53.309053272079616,53.32197322
135,52.509170269212916,45.10897069
136,52.433271766324104,25.41591669
137,47.77107297729604,44.08495758
138,37.18464834608646,10.25818182
139,31.03423736977117,10.47
140,26.165086713057146,1.539673913
141,15.007011512697936,18.47608696
142,14.93109991407618,37.90535024
143,14.678352268291265,3.6988888890000005
144,14.661834183806807,0.0
145,14.814792344571979,0.0
146,14.889595171137959,54.47826087
147,23.31167928849763,42.30621674
148,42.156735828970675,25.26552239
149,43.834495654863645,6.34
150,61.0813096598689,99.05462854
151,57.67717428215711,66.49537146
152,57.6883667685784,55.60262646
153,62.16335768995306,75.23270686999999
154,61.31633441373867,89.04673765
155,62.42250478390241,128.0818179
156,62.968500812218224,57.69170663
157,62.892589213596466,84.40582025
158,61.25065494778911,29.54858423
159,54.232952865909176,26.04994003
160,53.2813514316625,57.29721275
161,48.44981171995855,50.36636265
162,36.645584325741396,45.46903919
163,29.312074278715432,15.51744538
164,23.80362486171657,15.52809961
165,14.644958149288595,44.50823067
166,14.95369441864583,34.6250983
167,14.629260730735183,11.028571429999998
168,14.566121836976409,3.975757576
169,14.431358014512302,36.7683443
170,14.844118055873931,47.10589813000001
171,20.78601877228314,44.68011962
172,42.865690792775204,49.26194935
173,47.13923878478827,34.16793103
174,64.56862476798538,47.04560758
175,65.79205433091379,96.68723816
176,63.318610867184255,68.63734521
177,65.96182741277677,45.30448296
178,65.45193632018267,90.55927733000001
179,65.71949960516956,132.6874076
180,65.93646097806769,70.49030779
181,66.61159402892676,54.10991655
182,66.63327183219046,69.38991314
183,66.65941091514314,85.50164651
184,65.93804119650937,48.60852381
185,62.5018692907766,77.89161376
186,57.532876766111066,35.49426659
187,51.18344120578418,20.92245299
188,44.61427234241972,0.0
189,16.837070347464653,0.0
190,15.092771102492243,28.55125
191,14.755564709718616,6.58875
192,17.78716577242297,14.23698113
193,16.656873062179656,9.343018867999998
194,14.82846428976366,3.5122891570000006
195,25.32332792148553,30.88376867
196,45.87216114396343,36.52041276
197,46.50506482132815,39.17643791
198,63.86221037637164,46.88178277
199,64.00030488024738,50.84305066999999
200,65.11182267469587,21.3392392
201,65.81626834112396,39.41051887
202,65.33686411481935,22.380363009999996
203,64.50314173802994,83.69795467
204,65.03887507696336,111.9451152
205,65.22549800187868,136.7920927
206,64.80694091606796,90.08981007
207,65.3193900418301,76.34029207
208,60.81033275382841,101.4924451
209,56.15096700836018,82.53624004
210,43.47399631843011,35.21814209
211,35.724382452897935,65.20337838
212,27.548017937977523,4.959183673
213,14.545186125246108,24.18254966
214,14.524442484265625,50.43826667
215,14.544714678860188,0.0
216,14.528964877375007,0.0
217,14.671079771264017,0.0
218,14.65229175973624,0.0
219,15.27805826264745,26.673432840000004
220,45.026355770912666,40.93133187
221,48.441679269801426,15.81858109
222,66.58013371315523,104.8763227
223,66.81975506928772,79.38873145000001
224,66.74663722702697,92.28772255
225,59.55878665227305,88.01136202
226,57.45006808147307,58.2555975
227,64.27895152054771,78.82691793
228,66.86072725241962,50.26759062
229,65.20280746193413,28.36978643
230,65.80329483502253,62.70844216
231,64.97687114672625,59.79293615
232,66.05184748102161,47.35667942
233,60.95914393249521,98.44152174
234,50.08311589775698,32.74461491
235,39.63257695680022,18.10842857
236,30.62211028883508,0.0
237,14.81686147037685,18.347368419999995
238,14.740941141266466,31.28263158
239,14.736497322554738,0.0
240,14.811876361370176,0.0
241,14.814233593299777,0.0
242,15.113479821518213,27.47769231
243,14.895750165620804,6.427524161
244,44.406224798410925,43.1722231
245,45.45026901149676,41.02430732
246,66.92803931974265,70.22908049
247,66.94020962089029,23.66605643
248,66.86005937003956,54.48883048
249,66.88629885361148,84.93616897
250,66.76008217951433,72.6669605
251,66.46328048811176,66.47407575
252,66.24258246608079,129.3751022
253,66.08752898804487,90.49986867
254,65.42678814768928,110.6218616
255,64.73216428096787,98.17930059
256,59.45318702707127,103.6683164
257,54.518003319618245,84.93596435
258,42.844973343260605,38.0502381
259,36.5574413125516,81.7202965
260,29.1179387683356,26.46613208
261,14.58310263735816,12.940851060000002
262,14.697026783466876,6.679148936
263,15.346933087434918,0.0
264,15.14429844637558,0.0
265,15.417684967277438,0.0
266,14.985124177707167,0.0
267,24.426580147289517,11.309439250000002
268,43.13901620025666,54.18575611
269,45.596033249632335,90.27509608
270,63.575496764578915,95.61658894
271,64.04755428470293,116.2617998
272,64.3104292972965,101.8860626
273,65.5424147390805,82.3619873
274,65.5496435836646,29.55104762
275,64.7504721156211,46.34814303
276,65.25619003465094,98.43349096
277,65.45127716829124,52.58751026
278,59.90517751908349,40.59695553000001
279,54.426101831074035,40.73692459
280,53.036068353654656,21.69379856
281,40.70986250533773,99.71449021
282,33.74531163822598,127.9087916
283,28.223884349881367,63.4355461
284,25.047248044841886,10.49657143
285,15.619612438757898,0.0
286,15.286326035378307,25.59014719
287,15.066439948789746,49.06080519
288,14.81327323955068,16.5142328
289,14.722799185897172,20.38104025
290,15.154879798592896,74.17023433
291,26.108674660786363,44.96287356
292,38.58631083435853,27.53066667
293,41.13295507999078,58.862914249999996
294,47.022193488994986,81.68516843
295,46.30299766202964,9.131917324
296,48.314056987035144,33.61196429
297,58.58342955846918,42.51747024
298,53.382044522255256,65.0237697
299,59.22815868268073,96.62679576999999
300,61.773139770229314,0.0
301,62.06025934974325,16.27330843
302,60.74462273116865,86.06488615
303,63.484477055386144,51.041313169999995
304,62.3402504852923,51.1760095
305,59.352773312114614,24.514482760000003
306,39.579587256071676,18.92
307,33.557697802851365,0.0
308,24.689843666627034,14.93542857
309,14.45513986553538,34.1668631
310,14.46782526551208,0.667708333
311,14.54206934080586,41.1443662
312,14.479009021444739,10.1056338
313,14.899574119639935,0.0
