,real,predict
606,,15.741692203514425
607,,29.280872672462998
608,,44.496517868874385
609,,56.80782208858421
610,,63.27033462360538
611,,64.21379469742945
612,,62.60300409088081
613,,61.72515462721463
614,,63.03677291529576
615,,65.66023321678628
616,,67.53630307549614
617,,66.99655753336627
618,,63.526739666401326
619,,57.5108172319484
620,,49.65752916040632
621,,40.788011001950736
622,,31.938798276561737
623,,24.244523906222533
624,,18.386372405575102
625,,14.120236871869242
626,,10.60505410546148
627,,7.539504873693524
628,,6.132623211173936
629,,8.76805519714004
630,,17.250323516372983
631,,30.907047955818324
632,,46.22995179370362
633,,58.635125050311686
634,,65.17517331624262
635,,66.17709739626265
636,,64.60320801870748
637,,63.7384922002727
638,,65.03759314006335
639,,67.62135402855904
640,,69.42938998044674
641,,68.79252355516894
642,,65.19616128594004
643,,59.024360786278606
644,,50.986381994254366
645,,41.90431158149151
646,,32.81605945876122
647,,24.858043620228443
648,,18.71362613297889
649,,14.141246531483251
650,,10.302728214280634
651,,6.899945212477917
652,,5.145393629480537
653,,7.42640865549064
654,,15.551383989458163
655,,28.851944377619382
656,,43.823901828931206
657,,55.88746712121978
658,,62.09934595218152
659,,62.79056565443347
660,,60.92733740369344
661,,59.798371175713676
662,,60.861732666307375
663,,63.2415598469492
664,,64.88037068820978
665,,64.11153138586432
666,,60.422596406445194
667,,54.19934373189449
668,,46.15229929685696
669,,37.10434001295788
670,,28.093674618949734
671,,20.25651882241257
672,,14.275527703899144
673,,9.907931723802992
674,,6.313851931643278
675,,3.192981677147962
676,,1.755178969881726
677,,4.384710172717519
678,,12.886501554924152
679,,26.588349057227617
680,,41.98191639231228
681,,54.482992612273804
682,,61.14363793492626
683,,62.29006318788948
684,,60.883547141182106
685,,60.20780833818159
686,,61.71599327807883
687,,64.5272312757066
688,,66.57922011869856
689,,66.20067785534206
690,,62.87473798616934
691,,56.9830374306611
692,,49.2322906194362
693,,40.44193849673326
694,,31.64717109407744
695,,23.981639642662195
696,,18.125920720531955
697,,13.835678378399443
698,,10.26999952702695
699,,7.128089617134236
700,,5.619872578407204
701,,8.130235602779887
702,,16.465275268315626
703,,29.95449541216481
704,,45.09178700546604
705,,57.29566137538909
706,,63.621365846416076
707,,64.39872751719516
708,,62.59302986326857
709,,61.49233926542369
710,,62.554443845441206
711,,64.90335553535597
712,,66.48184012195279
713,,65.62381126881434
714,,61.81766647779001
715,,55.45031506956692
716,,47.233692253008364
717,,37.992348777001915
718,,28.76641555024908
719,,20.694259865177024
720,,14.46089640481247
721,,9.82609960150294
722,,5.952693216060098
723,,2.543204709043998
724,,0.8104288621206024
725,,3.1416416481496796
726,,11.344821206401694
727,,24.75082662217563
728,,39.854364963461066
729,,52.07421806130689
730,,58.465358168844574
731,,59.35679817629185
732,,57.712480982456995
733,,56.81862494172677
734,,58.130687516645125
735,,60.76989773179214
736,,62.67582178643416
737,,62.17879736936418
738,,58.76331412939267
739,,52.81208981827437
740,,45.032635573675165
741,,36.24489919927378
742,,27.484285152502743
743,,19.88436720005344
744,,14.125351354607673
745,,9.962259281664508
746,,6.553258719156439
747,,3.596376444065754
748,,2.30011326796577
749,,5.047706308818654
750,,13.643394814721823
751,,27.414639699127726
752,,42.853126770714795
753,,55.37502471335806
754,,62.033126594357476
755,,63.15472029769724
756,,61.702492260310336
757,,60.96188128628354
758,,62.38804450834208
759,,65.10238609912504
760,,67.0451131780963
761,,66.54765461913925
762,,63.096020447446314
763,,57.07485164509817
764,,49.19395420523936
765,,40.27590672094767
766,,31.359040704606436
767,,23.580110129797934
768,,17.622713259128016
769,,13.245413224394607
770,,9.610033185819333
771,,6.418313620371848
772,,4.882476202972555
773,,7.389435336939471
774,,15.74701425933834
775,,29.286116535360776
776,,44.50168353855683
777,,56.81290956546536
778,,63.27534390757356
779,,64.21872578823687
780,,62.60785698871201
781,,61.729929332116484
782,,63.04146942728235
783,,65.6648515355689
784,,67.54084320155582
785,,67.00101946639785
786,,63.531123406392844
787,,57.515122778920365
788,,49.66175651464663
789,,40.792160163005846
790,,31.942869244567984
791,,24.248516681730017
792,,18.390286987797957
793,,14.124073261079374
794,,10.608812301642608
795,,7.543184877331349
796,,6.136225021382842
797,,8.771578814432441
798,,17.253768940765287
799,,30.910415187295552
800,,46.2332408319423
801,,58.63833589577981
802,,65.17830596877047
803,,66.18015185563904
804,,64.60618428510747
805,,63.74139027374311
806,,65.04041302061012
807,,67.6240957158928
808,,69.43205347506786
809,,68.79510885676258
810,,65.19866839449305
811,,59.02678970181152
812,,50.988732717060664
813,,41.90658411110849
814,,32.81825379533548
815,,24.860159763988435
816,,18.715664083765194
817,,14.143206289256323
818,,10.304609779024243
819,,6.901748584485404
820,,5.147118808251129
821,,7.428055641363557
822,,15.552952782430914
823,,28.85343497766539
824,,43.82531423513701
825,,55.88880133523968
826,,62.10060197328333
827,,62.7917434419106
828,,60.92843695772237
829,,59.799392496352915
830,,60.86274908349483
831,,63.242571360465305
832,,64.88137729839764
833,,64.11253309240817
834,,60.42359320949296
835,,54.2003356318554
836,,46.15328629283732
837,,37.10532210546272
838,,28.094651807996694
839,,20.25749110798728
840,,14.276495085711996
841,,9.908894202317466
842,,6.3148095065928445
843,,3.193934348552162
844,,1.7561267377870209
845,,4.385653037256162
846,,12.88743951594046
847,,26.589282114507306
848,,41.98284454634674
849,,54.48391586273645
850,,61.14455628179839
851,,62.29097663118609
852,,60.88445568120732
853,,60.20871197449851
854,,61.7168920109387
855,,64.52812510508969
856,,66.58010904455804
857,,66.20156187754986
858,,62.87561710490077
859,,56.98391164609046
860,,49.23315993162167
861,,40.442802904914046
862,,31.648030598799746
863,,23.98249424391161
864,,18.126770418216317
865,,13.836523172587114
866,,10.270839417644083
867,,7.128924604205714
868,,5.620702662037395
869,,8.131060782988357
870,,16.466095544995927
871,,29.955310785117636
872,,45.092597475159344
873,,57.29646694150887
874,,63.622166508943764
875,,64.3995232761563
876,,62.59382071897664
877,,61.49312521740376
878,,62.55522489396843
879,,64.9041316804057
880,,66.48261136347823
881,,65.62457760670583
882,,61.818427912183026
883,,55.45107160068014
884,,47.23444388032771
885,,37.99309550084579
886,,28.767157370635104
887,,20.694996782091067
888,,14.461628417973845
889,,9.826826711358255
890,,5.953415422339454
891,,2.5439220117776884
892,,0.8111412613552176
893,,3.142349143679432
894,,11.345523798751046
895,,24.751524310797013
896,,39.85505774882651
897,,52.07490594255006
898,,58.46604114704601
899,,59.35747625093479
900,,57.71315415358594
901,,56.81929320938766
902,,58.13135088072462
903,,60.77055619252587
904,,62.67647534352895
905,,62.17944602301077
906,,58.76395787946175
907,,52.81272866478636
908,,45.03326951667188
909,,36.24552823886412
910,,27.48490928508025
911,,19.884986425660763
912,,14.125970536270884
913,,9.962878419344051
914,,6.553877812949288
915,,3.59699549376505
916,,2.3007322739743543
917,,5.048325270705661
918,,13.644013732736873
919,,27.415258573244234
920,,42.85374560086562
921,,55.37564349940473
922,,62.0337453364733
923,,63.15533899582263
924,,61.70311091448878
925,,60.96249989656192
926,,62.3886630746118
927,,65.10300462160676
928,,67.04573165637147
929,,66.54827305366447
930,,63.096638837953265
931,,57.07546999161245
932,,49.19457250778575
933,,40.27652498022416
934,,31.359658919367334
935,,23.580728300652126
936,,17.623331386037496
937,,13.246031307523335
938,,9.610651224891136
939,,6.4189316153274945
940,,4.88309415425821
941,,7.390053244072995
942,,15.747632122600258
943,,29.286734354724512
944,,44.50230131395676
945,,56.81352729678594
946,,63.27596159494251
947,,64.2193434316066
948,,62.608474588135074
949,,61.73054688763982
950,,63.04208693879976
951,,65.66546900329632
952,,67.5414606250745
953,,67.00163684616372
954,,63.53174074214682
955,,57.51574007068299
956,,49.662373762462686
957,,40.79277736699788
958,,31.943486404581677
959,,24.249133797844273
960,,18.390904059968463
961,,14.124690289266468
962,,10.609429286047046
963,,7.543801817538359
964,,6.136841917897883
965,,8.772195666823709
966,,17.25438574861342
967,,30.911031951911514
968,,46.23385755259278
969,,58.63895257242356
970,,65.17892260122191
971,,66.1807684445138
972,,64.6068008297788
973,,63.74200677459615
974,,65.04102947750295
975,,67.62471212887374
976,,69.43266984408993
977,,68.79572518178455
978,,65.19928467562197
979,,59.02740593882726
980,,50.989348910125386
981,,41.90720026026267
982,,32.81886990059678
983,,24.860775825081323
984,,18.716280101177947
985,,14.143822262599535
986,,10.305225708464974
987,,6.902364469945432
988,,5.14773464977695
989,,7.428671438982214
990,,15.553568536063374
991,,28.854050687513823
992,,43.82592989854368
993,,55.88941695215192
994,,62.10121754368264
995,,62.79235900671067
996,,60.9290525161217
997,,59.80000804893896
998,,60.86336463007031
999,,63.24318690109867
1000,,64.88199283304645
1001,,64.11314862103121
1002,,60.42420873220911
1003,,54.20095114842087
1004,,46.15390180342006
1005,,37.10593761011035
1006,,28.095267307174865
1007,,20.25810660052185
1008,,14.27711057254076
1009,,9.909509683045808
1010,,6.315424981386613
1011,,3.1945498173398263
1012,,1.7567422006151006
1013,,4.386268494165826
1014,,12.888054966821727
1015,,26.589897559594107
1016,,41.983459985452946
1017,,54.4845312958093
1018,,61.14517170881925
1019,,62.291592052441885
1020,,60.88507109623356
1021,,60.209327383677895
1022,,61.717507414130466
1023,,64.52874050234382
1024,,66.58072443582758
1025,,66.2021772627822
1026,,62.87623248420742
1027,,56.98452701926551
1028,,49.233775298820234
1029,,40.44341826617659
1030,,31.64864595414396
1031,,23.983109593321714
1032,,18.127385761663255
1033,,13.837138509921733
1034,,10.271454749051856
1035,,7.129539929819089
1036,,5.621317981475215
1037,,8.131676096510734
1038,,16.466710852619205
1039,,29.955926085909123
1040,,45.09321277063047
1041,,57.29708223119085
1042,,63.62278179270932
1043,,64.40013855376543
1044,,62.59443599061199
1045,,61.49374048311222
1046,,62.55584015376405
1047,,64.90474693400765
1048,,66.4832266113518
1049,,65.6251928485424
1050,,61.81904314798044
1051,,55.45168683045899
1052,,47.23505910440426
1053,,37.99371071872239
1054,,28.767772582480475
1055,,20.69561198811717
1056,,14.46224361802895
1057,,9.827441905402754
1058,,5.954030610357037
1059,,2.5445371940615047
1060,,0.8117564374046253
1061,,3.142964313809358
1062,,11.346138962983947
1063,,24.752139469106453
1064,,39.8556729000468
1065,,52.075521088848035
1066,,58.46665628741597
1067,,59.35809138515679
1068,,57.71376928198927
1069,,56.81990833171089
1070,,58.1319659971298
1071,,60.77117130271964
1072,,62.67709044801182
1073,,62.180061121467844
1074,,58.76457297187985
1075,,52.81334375327212
1076,,45.03388460150912
1077,,36.24614331962074
1078,,27.485524365344773
1079,,19.885601505712582
1080,,14.126585615924903
1081,,9.963493498560581
1082,,6.554492891711881
1083,,3.5976105723493177
1084,,2.301347351914494
1085,,5.0489403482864645
1086,,13.644628809992074
1087,,27.415873650147365
1088,,42.85436067711315
1089,,55.37625857545123
1090,,62.03436041216161
1091,,63.15595407094013
1092,,61.70372598920446
1093,,60.963114970922646
1094,,62.38927814863166
1095,,65.10361969499715
1096,,67.04634672961325
1097,,66.54888812653375
1098,,63.09725391027452
1099,,57.07608506348742
1100,,49.195187579264555
1101,,40.27714005133999
1102,,31.360273990023526
1103,,23.581343371062907
1104,,17.623946455808536
1105,,13.24664637709882
1106,,9.611266294001378
1107,,6.419546684003379
1108,,4.883709222600942
1109,,7.390668312122074
1110,,15.748247190222237
1111,,29.287349421739066
1112,,44.50291638082033
1113,,56.814142363189696
1114,,63.27657666086789
1115,,64.21995849708631
1116,,62.60908965347227
1117,,61.73116195236365
1118,,63.0427020031744
1119,,65.66608406730671
1120,,67.5420756886738
1121,,67.0022519092256
1122,,63.532355804834566
1123,,57.51635513318987
1124,,49.66298882430286
1125,,40.7933924284756
1126,,31.944101465714567
1127,,24.24974885861796
1128,,18.391519120075667
1129,,14.125305349205771
1130,,10.610044345523164
1131,,7.544416876579923
1132,,6.137456976551476
1133,,8.772810725215447
1134,,17.255000806600105
1135,,30.9116470092685
1136,,46.23447260983156
1137,,58.63956762863262
1138,,65.17953765752083
1139,,66.1813835003588
1140,,64.60741588546534
1141,,63.74262182961867
1142,,65.04164453225097
1143,,67.62532718325623
1144,,69.43328489805997
1145,,68.79634023519993
1146,,65.19989972866752
1147,,59.028020991691534
1148,,50.98996396232236
1149,,41.90781531209677
1150,,32.81948495208568
1151,,24.86139087622032
1152,,18.71689515166896
1153,,14.14443731290083
1154,,10.305840758299897
1155,,6.902979519345372
1156,,5.148349698788529
1157,,7.429286481784864
1158,,15.554183572465174
1159,,28.85466571733219
1160,,43.82654492472248
1161,,55.890031974382225
1162,,62.10183256194581
1163,,62.79297402102067
1164,,60.929667526818136
1165,,59.800623055517605
1166,,60.863979632676546
1167,,63.24380189999675
1168,,64.88260782804518
1169,,64.11376361208939
1170,,60.424823719626296
1171,,54.201566131865974
1172,,46.15451678270049
1173,,37.1065525856411
1174,,28.095882278774702
1175,,20.25872156827414
1176,,14.277725536406535
1177,,9.91012464298549
1178,,6.316039937506588
1179,,3.195164769414241
1180,,1.7573571490621447
1181,,4.386883438538952
1182,,12.888669907382297
1183,,26.590512496315558
1184,,41.98407491827448
1185,,54.48514622458266
1186,,61.145786633725876
1187,,62.292206973401825
1188,,60.88568601330402
1189,,60.20994229690578
1190,,61.718122323394425
1191,,64.52935540789012
1192,,66.58133933720963
1193,,66.20279216049845
1194,,62.87684737796888
1195,,56.985141909092604
1196,,49.234390184754744
1197,,40.44403314834095
1198,,31.64926083239157
1199,,23.983724468031614
1200,,18.12800063217455
1201,,13.837753376506146
1202,,10.272069611809592
1203,,7.130154788534057
1204,,5.621932836565804
1205,,8.132290947520119
1206,,16.46732569981531
1207,,29.9565409292689
1208,,45.093827610087224
1209,,57.297697066616934
1210,,63.62339662397326
1211,,64.40075338136145
1212,,62.595050814317815
1213,,61.49435530297478
1214,,62.55645496968331
1215,,64.90536174618754
1216,,66.4838414193893
1217,,65.6258076529005
1218,,61.81965794838447
1219,,55.4523016269294
1220,,47.23567389697282
1221,,37.994325507541525
1222,,28.768387367363346
1223,,20.696226769141333
1224,,14.462858395167263
1225,,9.828056678615749
1226,,5.954645379760649
1227,,2.5451519594111076
1228,,0.8123711991378073
1229,,3.1435790714547878
1230,,11.346753716816906
1231,,24.752754219100474
1232,,39.856287646147244
1233,,52.07613583090851
1234,,58.467271025600056
1235,,59.35870611951576
1236,,57.71438401234182
1237,,56.82052305822083
1238,,58.13258071981741
1239,,60.77178602134325
1240,,62.677705163803566
1241,,62.18067583468921
1242,,58.76518768237456
1243,,52.8139584592001
