,real,predict
0,16.908062315744445,0.0
1,17.514229962996538,0.0
2,21.965704221940207,0.0
3,32.02891721753129,37.24164812
4,60.24408635713961,84.15780233
5,55.66070641944647,78.25562714
6,75.57237548610911,36.28242241
7,77.49918559585298,59.67407143
8,77.20458398758471,82.2967886
9,80.79082426234675,69.63953088
10,77.61351134443859,81.35835565
11,76.13958660179132,85.01372196
12,74.57946574491835,87.35903148
13,77.07075432740382,50.157038959999994
14,76.0100610725041,34.9370798
15,76.96797901527324,50.37056604
16,75.99918288367343,84.75698361000002
17,74.15061541301505,41.049331589999994
18,63.234728332445,18.22657658
19,49.13055847500552,34.49990816
20,38.18345116710122,9.227884194999998
21,29.29995636049956,24.02777393
22,23.71881034731626,19.13785714
23,19.946553916598567,0.0
24,20.017187934844607,0.0
25,19.681487551359336,0.0
26,22.825454367952283,15.913934430000001
27,32.0740800352047,15.41606557
28,58.029977692864925,42.07658573
29,54.217779276673454,79.64793499
30,73.88031948508755,108.4307226
31,76.32771117075067,110.1382567
32,77.08918438889783,97.36767554
33,81.17788174518711,90.64751620000001
34,79.68704604606712,118.4784939
35,80.0805902819582,89.4095757
36,78.81072325001666,85.49543042
37,79.1438350436237,22.76570296
38,77.63967661885715,6.742105263
39,75.8831459593167,32.42
40,75.08180059960479,19.418
41,72.12463568294403,84.702
42,57.9463832642504,0.0
43,40.750891436645716,0.0
44,31.679843908089847,13.940000000000001
45,25.748908685397595,7.42826087
46,22.12082754388516,60.64607192999999
47,18.447326035284775,30.7156672
48,17.801337538088614,0.0
49,17.72410545306185,0.0
50,20.905349273474837,11.69587302
51,27.15789387100653,15.941408600000003
52,51.04530304946529,66.39682705
53,45.94337137445893,40.55108577
54,77.59723771363572,32.65272978
55,81.45905586194527,54.52377224
56,81.62021195153228,37.17030802
57,83.55390168631513,68.56161254
58,80.61939238764441,42.13424461
59,78.07285727312002,55.98117277
60,76.90195906026719,103.8972004
61,78.29343306831021,69.02967316
62,77.1929200547775,119.9903873
63,78.11352388914993,49.52696323000001
64,77.01066237417626,48.88095506
65,75.62497668009371,90.64338145
66,66.0845300652011,13.71240506
67,50.885155331314834,26.50871698
68,38.390848289707215,38.77486792
69,31.74702065283914,26.445506
70,25.509822071693577,34.79090909
71,20.546314476508677,0.0
72,19.493919551050023,0.0
73,18.58734997714734,0.0
74,22.84302447631643,8.439148936
75,32.907069050949346,21.07085106
76,61.62215033464979,32.88
77,58.514764265408786,30.789642860000004
78,75.39390683757249,50.8797674
79,77.2238696369643,136.8953846
80,76.38526255178743,88.10805674
81,81.03203020216525,117.0115212
82,79.5464153352449,61.15229387
83,79.40205670577845,88.01860536
84,79.03162207328609,102.2309184
85,80.04174833805156,39.16813604
86,78.12639262938782,111.3029296
87,76.01727245611096,99.41147798
88,74.61028436977571,80.6235115
89,72.53738262857271,43.27837645
90,60.36137174137016,14.0673212
91,45.0022377960774,58.93759354
92,33.52363580146864,19.53312986
93,26.59222368656718,3.928
94,22.886024315432223,32.80869565
95,19.25330510183608,1.491304348
96,18.704059149128437,0.0
97,18.107270229285135,0.0
98,22.653103609321835,19.39
99,32.0910433746092,1.79
